timestamp,latitude,longitude,altitude_km,speed_kmph,Hemisphere,region
2025-06-07T04:53:30Z,42.7975087861401,136.75422273342,371.85,27693.1,Northern,Pacific Ocean
2025-06-07T04:53:40Z,43.1464216588927,137.466200427651,371.97,27692.93,Northern,Pacific Ocean
2025-06-07T04:53:50Z,43.4902951942233,138.186714798,372.08,27692.76,Northern,Pacific Ocean
2025-06-07T04:54:00Z,43.8290125695249,138.91583866119,372.19,27692.58,Northern,Pacific Ocean
2025-06-07T04:54:10Z,44.1624553826056,139.653638532105,372.3,27692.41,Northern,Pacific Ocean
2025-06-07T04:54:20Z,44.4905037274375,140.400174135667,372.41,27692.23,Northern,Pacific Ocean
2025-06-07T04:54:30Z,45.4410621022642,142.692679925609,372.73,27691.71,Northern,Pacific Ocean
2025-06-07T04:54:40Z,45.7463064844925,143.474601797748,372.83,27691.53,Northern,Pacific Ocean
2025-06-07T04:54:50Z,46.0455375045623,144.265437931706,372.94,27691.35,Northern,Pacific Ocean
2025-06-07T04:55:00Z,46.3386282955567,145.065196240337,373.04,27691.18,Northern,Pacific Ocean
2025-06-07T04:55:10Z,46.6254512730419,145.87387408953,373.14,27691,Northern,Pacific Ocean
2025-06-07T04:55:20Z,46.9058782887972,146.691457740407,373.24,27690.82,Northern,Pacific Ocean
2025-06-07T04:55:30Z,47.179780800492,147.517921809738,373.34,27690.65,Northern,Pacific Ocean
2025-06-07T04:55:40Z,47.4470300494238,148.353228729021,373.43,27690.47,Northern,Pacific Ocean
2025-06-07T04:55:50Z,47.707497249116,149.197328213249,373.53,27690.29,Northern,Pacific Ocean
2025-06-07T04:56:00Z,47.9610537902603,150.050156762832,373.62,27690.12,Northern,Pacific Ocean
2025-06-07T04:56:10Z,48.2075714513051,150.911637168393,373.72,27689.94,Northern,Pacific Ocean
2025-06-07T04:56:20Z,48.4469226226725,151.781678049794,373.81,27689.76,Northern,Pacific Ocean
2025-06-07T04:56:30Z,48.6789805430336,152.660173432047,373.9,27689.59,Northern,Pacific Ocean
2025-06-07T04:56:40Z,49.3301450845397,155.345099801647,374.15,27689.06,Northern,Pacific Ocean
2025-06-07T04:56:50Z,49.5317880795013,156.256048493162,374.24,27688.89,Northern,Pacific Ocean
2025-06-07T04:57:00Z,49.7255256016506,157.174690530383,374.32,27688.72,Northern,Pacific Ocean
2025-06-07T04:57:10Z,49.9112414164745,158.100825663297,374.4,27688.55,Northern,Pacific Ocean
2025-06-07T04:57:20Z,50.0888220213068,159.034237322973,374.47,27688.38,Northern,Pacific Ocean
2025-06-07T04:57:30Z,50.2581569360078,159.974692611462,374.55,27688.21,Northern,Pacific Ocean
2025-06-07T04:57:40Z,50.4191389985546,160.92194238164,374.62,27688.04,Northern,Pacific Ocean
2025-06-07T04:57:50Z,50.5716646590074,161.875721384011,374.69,27687.87,Northern,Pacific Ocean
2025-06-07T04:58:00Z,50.7156342724201,162.835748493768,374.76,27687.7,Northern,Pacific Ocean
2025-06-07T04:58:10Z,50.8509523916326,163.801727040681,374.83,27687.54,Northern,Pacific Ocean
2025-06-07T04:58:20Z,50.977528050841,164.773345192953,374.9,27687.37,Northern,Pacific Ocean
2025-06-07T04:58:30Z,51.0952750465515,165.750276453487,374.96,27687.21,Northern,Pacific Ocean
2025-06-07T04:58:40Z,51.2041122081296,166.732180227273,375.02,27687.04,Northern,Pacific Ocean
2025-06-07T04:58:50Z,51.3039636600085,167.718702490704,375.08,27686.88,Northern,Pacific Ocean
2025-06-07T04:59:00Z,51.3947590690653,168.709476518294,375.14,27686.72,Northern,Pacific Ocean
2025-06-07T04:59:10Z,51.4764338814796,169.704123723725,375.19,27686.57,Northern,Pacific Ocean
2025-06-07T04:59:20Z,51.5489295414096,170.702254553536,375.24,27686.41,Northern,Pacific Ocean
2025-06-07T04:59:30Z,51.6121936932554,171.70346946175,375.29,27686.25,Northern,Pacific Ocean
2025-06-07T04:59:40Z,51.6661803656865,172.707359965036,375.34,27686.1,Northern,Pacific Ocean
2025-06-07T04:59:50Z,51.7108501340325,173.713509741693,375.39,27685.95,Northern,Pacific Ocean
2025-06-07T05:00:00Z,51.7461702617268,174.721495796723,375.43,27685.8,Northern,Pacific Ocean
2025-06-07T05:00:10Z,51.7721148187068,175.730889672747,375.47,27685.65,Northern,Pacific Ocean
2025-06-07T05:00:20Z,51.7886647759817,176.741258705908,375.51,27685.5,Northern,Pacific Ocean
2025-06-07T05:00:30Z,51.5828843778293,-175.192966184586,375.75,27684.37,Northern,Pacific Ocean
2025-06-07T05:00:40Z,51.5151796201811,-174.193343237858,375.76,27684.24,Northern,Pacific Ocean
2025-06-07T05:00:50Z,51.4382722575673,-173.19701848934,375.78,27684.11,Northern,Pacific Ocean
2025-06-07T05:01:00Z,51.3522181970658,-172.204386357128,375.8,27683.98,Northern,Pacific Ocean
2025-06-07T05:01:10Z,51.2570794382239,-171.215830747205,375.81,27683.85,Northern,Pacific Ocean
2025-06-07T05:01:20Z,51.1529238613761,-170.231724118354,375.82,27683.72,Northern,Pacific Ocean
2025-06-07T05:01:30Z,51.0398249990404,-169.252426617262,375.83,27683.6,Northern,Pacific Ocean
2025-06-07T05:01:40Z,50.9178617923419,-168.278285292593,375.83,27683.48,Northern,Pacific Ocean
2025-06-07T05:01:50Z,50.7871183365187,-167.309633408304,375.84,27683.35,Northern,Pacific Ocean
2025-06-07T05:02:00Z,50.647683612455,-166.346789816699,375.84,27683.24,Northern,Pacific Ocean
2025-06-07T05:02:10Z,50.4996512113014,-165.39005843725,375.84,27683.12,Northern,Pacific Ocean
2025-06-07T05:02:20Z,50.3431190508893,-164.439727814035,375.83,27683,Northern,Pacific Ocean
2025-06-07T05:02:30Z,50.1781890868269,-163.496070760337,375.83,27682.89,Northern,Pacific Ocean
2025-06-07T05:02:40Z,50.0049670198112,-162.559344087113,375.82,27682.77,Northern,Pacific Ocean
2025-06-07T05:02:50Z,49.8235620015654,-161.629788416881,375.81,27682.66,Northern,Pacific Ocean
2025-06-07T05:03:00Z,49.634086339392,-160.70762807101,375.8,27682.55,Northern,Pacific Ocean
2025-06-07T05:03:10Z,49.4366552030016,-159.793071038854,375.79,27682.44,Northern,Pacific Ocean
2025-06-07T05:03:20Z,49.2313863342145,-158.886309019264,375.77,27682.34,Northern,Pacific Ocean
2025-06-07T05:03:30Z,49.0183997596552,-157.987517524748,375.76,27682.23,Northern,Pacific Ocean
2025-06-07T05:03:40Z,48.7978175098234,-157.096856054175,375.74,27682.13,Northern,Pacific Ocean
2025-06-07T05:03:50Z,48.5697633453619,-156.214468326484,375.72,27682.03,Northern,Pacific Ocean
2025-06-07T05:04:00Z,48.3343624889177,-155.340482559774,375.69,27681.93,Northern,Pacific Ocean
2025-06-07T05:04:10Z,48.0917413664918,-154.475011803871,375.67,27681.83,Northern,Pacific Ocean
2025-06-07T05:04:20Z,47.8420273594761,-153.618154321446,375.64,27681.73,Northern,Pacific Ocean
2025-06-07T05:04:30Z,47.5853485638227,-152.769993996959,375.62,27681.63,Northern,Pacific Ocean
2025-06-07T05:04:40Z,47.3218335612682,-151.93060078526,375.59,27681.54,Northern,Pacific Ocean
2025-06-07T05:04:50Z,47.0516112012824,-151.100031187872,375.55,27681.44,Northern,Pacific Ocean
2025-06-07T05:05:00Z,46.7748103943846,-150.278328753273,375.52,27681.35,Northern,Pacific Ocean
2025-06-07T05:05:10Z,46.4915599158014,-149.465524592808,375.49,27681.26,Northern,Pacific Ocean
2025-06-07T05:05:20Z,46.2019882222199,-148.661637916177,375.45,27681.17,Northern,Pacific Ocean
2025-06-07T05:05:30Z,45.9062232781173,-147.866676571441,375.41,27681.08,Northern,Pacific Ocean
2025-06-07T05:05:40Z,45.6043923954178,-147.080637597188,375.37,27680.99,Northern,Pacific Ocean
2025-06-07T05:05:50Z,45.2966220836659,-146.303507775216,375.33,27680.9,Northern,Pacific Ocean
2025-06-07T05:06:00Z,44.983037911623,-145.535264183678,375.29,27680.82,Northern,Pacific Ocean
2025-06-07T05:06:10Z,44.6637643796818,-144.775874746812,375.24,27680.73,Northern,Pacific Ocean
2025-06-07T05:06:20Z,44.3389248040559,-144.025298781565,375.2,27680.65,Northern,Pacific Ocean
2025-06-07T05:06:30Z,44.0086412093637,-143.283487531176,375.15,27680.57,Northern,Pacific Ocean
2025-06-07T05:06:40Z,43.6730342331191,-142.550384693304,375.11,27680.48,Northern,Pacific Ocean
2025-06-07T05:06:50Z,43.3322230397834,-141.825926935742,375.06,27680.4,Northern,Pacific Ocean
2025-06-07T05:07:00Z,42.9863252435,-141.110044397162,375.01,27680.32,Northern,Pacific Ocean
2025-06-07T05:07:10Z,42.6354568383581,-140.402661170342,374.96,27680.24,Northern,Pacific Ocean
2025-06-07T05:07:20Z,42.279732141115,-139.703695778213,374.9,27680.16,Northern,Pacific Ocean
2025-06-07T05:07:30Z,41.9192637391508,-139.013061626824,374.85,27680.08,Northern,Pacific Ocean
2025-06-07T05:07:40Z,41.5541624431711,-138.330667435465,374.8,27680,Northern,Pacific Ocean
2025-06-07T05:07:50Z,41.1845372563238,-137.656417667484,374.74,27679.92,Northern,Pacific Ocean
2025-06-07T05:08:00Z,40.8104953372849,-136.990212917373,374.68,27679.85,Northern,Pacific Ocean
2025-06-07T05:08:10Z,40.4321419812973,-136.331950302502,374.63,27679.77,Northern,Pacific Ocean
2025-06-07T05:08:20Z,40.0495806015492,-135.681523825173,374.57,27679.69,Northern,Pacific Ocean
2025-06-07T05:08:30Z,39.6629127124924,-135.038824710241,374.51,27679.61,Northern,Pacific Ocean
2025-06-07T05:08:40Z,39.2722379285012,-134.403741742986,374.45,27679.54,Northern,Pacific Ocean
2025-06-07T05:08:50Z,38.8776539574763,-133.776161571217,374.39,27679.46,Northern,Pacific Ocean
2025-06-07T05:09:00Z,38.4792566026259,-133.155968996815,374.33,27679.38,Northern,Pacific Ocean
2025-06-07T05:09:10Z,38.0771397684868,-132.543047250347,374.27,27679.31,Northern,Pacific Ocean
2025-06-07T05:09:20Z,37.6713954711177,-131.937278249524,374.21,27679.23,Northern,Pacific Ocean
2025-06-07T05:09:30Z,37.2621138479735,-131.338542835523,374.15,27679.15,Northern,Pacific Ocean
2025-06-07T05:09:40Z,36.8493831754028,-130.74672100091,374.09,27679.07,Northern,Pacific Ocean
2025-06-07T05:09:50Z,36.4332898881579,-130.161692100874,374.03,27679,Northern,Pacific Ocean
2025-06-07T05:10:00Z,36.0139185946758,-129.583335039766,373.97,27678.92,Northern,Pacific Ocean
2025-06-07T05:10:10Z,35.5913521059291,-129.01152846077,373.91,27678.84,Northern,Pacific Ocean
2025-06-07T05:10:20Z,35.1656714566742,-128.446150907575,373.84,27678.76,Northern,Pacific Ocean
2025-06-07T05:10:30Z,34.7369559326392,-127.887080979573,373.78,27678.68,Northern,Pacific Ocean
2025-06-07T05:10:40Z,34.3052830989698,-127.33419747427,373.72,27678.6,Northern,Pacific Ocean
2025-06-07T05:10:50Z,33.870728827213,-126.787379514239,373.66,27678.52,Northern,Pacific Ocean
2025-06-07T05:11:00Z,33.4333673292094,-126.24650667086,373.6,27678.44,Northern,Pacific Ocean
2025-06-07T05:11:10Z,32.9932711847498,-125.711459067766,373.54,27678.36,Northern,Pacific Ocean
2025-06-07T05:11:20Z,32.5505113769712,-125.182117483633,373.47,27678.27,Northern,Pacific Ocean
2025-06-07T05:11:30Z,32.1051573228225,-124.658363438173,373.41,27678.19,Northern,Pacific Ocean
2025-06-07T05:11:40Z,31.6572769051116,-124.140079270818,373.35,27678.1,Northern,Pacific Ocean
2025-06-07T05:11:50Z,31.206936510677,-123.62714821822,373.29,27678.02,Northern,Pacific Ocean
2025-06-07T05:12:00Z,30.7542010594294,-123.119454472068,373.23,27677.93,Northern,Pacific Ocean
2025-06-07T05:12:10Z,30.2991340401197,-122.616883237841,373.18,27677.84,Northern,Pacific Ocean
2025-06-07T05:12:20Z,29.8417975477171,-122.119320788298,373.12,27677.75,Northern,Pacific Ocean
2025-06-07T05:12:30Z,29.3822523108901,-121.626654498732,373.06,27677.66,Northern,Pacific Ocean
2025-06-07T05:12:40Z,28.9205577316365,-121.138772890831,373,27677.57,Northern,Pacific Ocean
2025-06-07T05:12:50Z,28.4567719187057,-120.655565663534,372.95,27677.48,Northern,Pacific Ocean
2025-06-07T05:13:00Z,27.9909517187215,-120.176923716418,372.89,27677.38,Northern,Pacific Ocean
2025-06-07T05:13:10Z,27.5231527502813,-119.70273917197,372.84,27677.28,Northern,Pacific Ocean
2025-06-07T05:13:20Z,27.0534294410822,-119.232905396926,372.78,27677.19,Northern,Pacific Ocean
2025-06-07T05:13:30Z,26.5818350548467,-118.767317008517,372.73,27677.09,Northern,Pacific Ocean
2025-06-07T05:13:40Z,26.1084217280307,-118.305869888124,372.68,27676.98,Northern,Pacific Ocean
2025-06-07T05:13:50Z,25.63324050136,-117.84846118596,372.63,27676.88,Northern,Pacific Ocean
2025-06-07T05:14:00Z,25.1563413496977,-117.394989321314,372.58,27676.78,Northern,Pacific Ocean
2025-06-07T05:14:10Z,24.6777732157025,-116.945353984131,372.53,27676.67,Northern,Pacific Ocean
2025-06-07T05:14:20Z,24.1975840384578,-116.499456129083,372.49,27676.56,Northern,Pacific Ocean
2025-06-07T05:14:30Z,23.7158207846411,-116.057197970214,372.44,27676.45,Northern,Pacific Ocean
2025-06-07T05:14:40Z,23.232529478902,-115.618482972875,372.4,27676.34,Northern,Pacific Ocean
2025-06-07T05:14:50Z,22.747755232187,-115.183215841953,372.36,27676.22,Northern,Pacific Ocean
2025-06-07T05:15:00Z,22.2615422707653,-114.751302509379,372.31,27676.1,Northern,Pacific Ocean
2025-06-07T05:15:10Z,21.7739339647353,-114.322650119791,372.28,27675.99,Northern,Pacific Ocean
2025-06-07T05:15:20Z,21.2849728541315,-113.897167012813,372.24,27675.86,Northern,Pacific Ocean
2025-06-07T05:15:30Z,20.7947006794868,-113.474762708551,372.2,27675.74,Northern,Pacific Ocean
2025-06-07T05:15:40Z,20.3031584043818,-113.055347884637,372.17,27675.62,Northern,Pacific Ocean
2025-06-07T05:15:50Z,19.810386243387,-112.638834357683,372.13,27675.49,Northern,Pacific Ocean
2025-06-07T05:16:00Z,19.3164236898258,-112.225135063902,372.1,27675.36,Northern,Pacific Ocean
2025-06-07T05:16:10Z,18.8213095348251,-111.814164031118,372.07,27675.22,Northern,Pacific Ocean
2025-06-07T05:16:20Z,18.3250818997243,-111.405836362746,372.05,27675.09,Northern,Pacific Ocean
2025-06-07T05:16:30Z,17.8277782537858,-111.000068207859,372.02,27674.95,Northern,Pacific Ocean
2025-06-07T05:16:40Z,17.3294354389711,-110.596776737563,372,27674.81,Northern,Pacific Ocean
2025-06-07T05:16:50Z,16.8300896971201,-110.195880123242,371.98,27674.67,Northern,Pacific Ocean
2025-06-07T05:17:00Z,16.3297766858338,-109.797297504595,371.96,27674.52,Northern,Pacific Ocean
2025-06-07T05:17:10Z,15.8285315063051,-109.400948968228,371.94,27674.37,Northern,Pacific Ocean
2025-06-07T05:17:20Z,15.3263887224207,-109.006755518509,371.92,27674.22,Northern,Pacific Ocean
2025-06-07T05:17:30Z,14.823382381962,-108.614639050246,371.91,27674.07,Northern,Pacific Ocean
2025-06-07T05:17:40Z,14.3195460367335,-108.224522320579,371.9,27673.91,Northern,Pacific Ocean
2025-06-07T05:17:50Z,13.8149127654949,-107.836328923277,371.89,27673.76,Northern,Pacific Ocean
2025-06-07T05:18:00Z,13.3095151919887,-107.449983258994,371.88,27673.59,Northern,Pacific Ocean
2025-06-07T05:18:10Z,12.8033855038557,-107.06541050642,371.88,27673.43,Northern,Pacific Ocean
2025-06-07T05:18:20Z,12.296555474082,-106.682536595725,371.87,27673.26,Northern,Pacific Ocean
2025-06-07T05:18:30Z,11.7890564775594,-106.301288178079,371.87,27673.09,Northern,Pacific Ocean
2025-06-07T05:18:40Z,11.2809195102009,-105.921592597509,371.87,27672.92,Northern,Pacific Ocean
2025-06-07T05:18:50Z,10.772175209027,-105.54337786374,371.88,27672.75,Northern,Pacific Ocean
2025-06-07T05:19:00Z,10.2628538673839,-105.166572621226,371.89,27672.57,Northern,Pacific Ocean
2025-06-07T05:19:10Z,9.75298545244534,-104.791106120305,371.89,27672.39,Northern,Pacific Ocean
2025-06-07T05:19:20Z,9.24259962600511,-104.416908191234,371.91,27672.2,Northern,Pacific Ocean
2025-06-07T05:19:30Z,8.73172575522155,-104.043909210267,371.92,27672.02,Northern,Pacific Ocean
2025-06-07T05:19:40Z,8.22039293547055,-103.672040075816,371.94,27671.83,Northern,Pacific Ocean
2025-06-07T05:19:50Z,7.70863000481188,-103.301232177976,371.95,27671.64,Northern,Pacific Ocean
2025-06-07T05:20:00Z,7.1964655572218,-102.931417367306,371.97,27671.44,Northern,Pacific Ocean
2025-06-07T05:20:10Z,6.68392796115643,-102.562527928162,372,27671.24,Northern,Pacific Ocean
2025-06-07T05:20:20Z,6.17104537693303,-102.194496551167,372.02,27671.04,Northern,Pacific Ocean
2025-06-07T05:20:30Z,5.65784576769508,-101.82725630086,372.05,27670.84,Northern,Pacific Ocean
2025-06-07T05:20:40Z,5.14435691968924,-101.460740590871,372.08,27670.63,Northern,Pacific Ocean
2025-06-07T05:20:50Z,4.63060645386184,-101.094883152412,372.12,27670.42,Northern,Pacific Ocean
2025-06-07T05:21:00Z,4.11662184253841,-100.72961800696,372.15,27670.21,Northern,Pacific Ocean
2025-06-07T05:21:10Z,3.6024304233471,-100.364879436896,372.19,27670,Northern,Pacific Ocean
2025-06-07T05:21:20Z,3.0880594169514,-100.000601959311,372.23,27669.78,Northern,Pacific Ocean
2025-06-07T05:21:30Z,50.9578342302193,141.267230535915,374.86,27687.47,Northern,Pacific Ocean
2025-06-07T05:21:40Z,51.2885705039637,144.210289240555,375.05,27686.99,Northern,Pacific Ocean
2025-06-07T05:21:50Z,51.380822207358,145.200413673214,375.1,27686.83,Northern,Pacific Ocean
2025-06-07T05:22:00Z,51.4639631440275,146.19447275574,375.16,27686.67,Northern,Pacific Ocean
2025-06-07T05:22:10Z,51.5379337819091,147.192078619906,375.21,27686.51,Northern,Pacific Ocean
2025-06-07T05:22:20Z,51.6026807582479,148.192833244795,375.26,27686.35,Northern,Pacific Ocean
2025-06-07T05:22:30Z,51.6581570665884,149.196329498757,375.31,27686.2,Northern,Pacific Ocean
2025-06-07T05:22:40Z,51.7043222225509,150.202152228187,375.36,27686.05,Northern,Pacific Ocean
2025-06-07T05:22:50Z,51.7411424091,151.209879419575,375.4,27685.9,Northern,Pacific Ocean
2025-06-07T05:23:00Z,51.7685905984955,152.219083401396,375.44,27685.75,Northern,Pacific Ocean
2025-06-07T05:23:10Z,51.7866466505694,153.229332084154,375.48,27685.6,Northern,Pacific Ocean
2025-06-07T05:23:20Z,51.7952973867271,154.24019024678,375.52,27685.45,Northern,Pacific Ocean
2025-06-07T05:23:30Z,51.7945366383386,155.25122082518,375.55,27685.31,Northern,Pacific Ocean
2025-06-07T05:23:40Z,51.6975013400775,159.288335402011,375.67,27684.74,Northern,Pacific Ocean
2025-06-07T05:23:50Z,51.64983615279,160.293699756647,375.7,27684.6,Northern,Pacific Ocean
2025-06-07T05:24:00Z,51.592869164095,161.296648875449,375.72,27684.47,Northern,Pacific Ocean
2025-06-07T05:24:10Z,51.5266424855286,162.296769160633,375.74,27684.33,Northern,Pacific Ocean
2025-06-07T05:24:20Z,51.4512047154847,163.293655263416,375.76,27684.2,Northern,Pacific Ocean
2025-06-07T05:24:30Z,51.3666107684194,164.286911166248,375.77,27684.07,Northern,Pacific Ocean
2025-06-07T05:24:40Z,51.2729216837531,165.276151206953,375.78,27683.94,Northern,Pacific Ocean
2025-06-07T05:24:50Z,51.1702044165485,166.261001029568,375.79,27683.82,Northern,Pacific Ocean
2025-06-07T05:25:00Z,51.0585316122104,167.241098453189,375.8,27683.69,Northern,Pacific Ocean
2025-06-07T05:25:10Z,50.9379813650149,168.216094273669,375.81,27683.57,Northern,Pacific Ocean
2025-06-07T05:25:20Z,50.8086369642443,169.185652974173,375.81,27683.45,Northern,Pacific Ocean
2025-06-07T05:25:30Z,50.6705866294626,170.149453348295,375.81,27683.33,Northern,Pacific Ocean
2025-06-07T05:25:40Z,50.5239232349178,171.107189048138,375.81,27683.21,Northern,Pacific Ocean
2025-06-07T05:25:50Z,50.3687440268281,172.058569040557,375.81,27683.09,Northern,Pacific Ocean
2025-06-07T05:26:00Z,50.2051503368815,173.003317965441,375.81,27682.98,Northern,Pacific Ocean
2025-06-07T05:26:10Z,50.0332472886166,173.94117643026,375.8,27682.86,Northern,Pacific Ocean
2025-06-07T05:26:20Z,49.853143503317,174.87190120969,375.79,27682.75,Northern,Pacific Ocean
2025-06-07T05:26:30Z,49.6649508058383,175.795265363415,375.78,27682.64,Northern,Pacific Ocean
2025-06-07T05:26:40Z,49.4687839297606,176.711058286386,375.77,27682.53,Northern,Pacific Ocean
2025-06-07T05:26:50Z,49.2647602277378,177.619085672476,375.75,27682.42,Northern,Pacific Ocean
2025-06-07T05:27:00Z,49.0529993819099,178.519169428235,375.74,27682.32,Northern,Pacific Ocean
2025-06-07T05:27:10Z,48.8336231238387,179.411147501541,375.72,27682.21,Northern,Pacific Ocean
2025-06-07T05:27:20Z,48.6067549581943,-179.705126336392,375.7,27682.11,Northern,Pacific Ocean
2025-06-07T05:27:30Z,48.3725198937006,-178.829782763724,375.68,27682.01,Northern,Pacific Ocean
2025-06-07T05:27:40Z,48.131044184609,-177.962937238934,375.65,27681.91,Northern,Pacific Ocean
2025-06-07T05:27:50Z,47.8824550773783,-177.104690360806,375.63,27681.81,Northern,Pacific Ocean
2025-06-07T05:28:00Z,47.6268805726592,-176.255128288474,375.6,27681.72,Northern,Pacific Ocean
2025-06-07T05:28:10Z,47.3644491922143,-175.414323175167,375.57,27681.62,Northern,Pacific Ocean
2025-06-07T05:28:20Z,47.0952897597069,-174.582333642622,375.54,27681.53,Northern,Pacific Ocean
2025-06-07T05:28:30Z,46.8195311923854,-173.759205278524,375.5,27681.43,Northern,Pacific Ocean
2025-06-07T05:28:40Z,46.5373023027417,-172.944971149088,375.47,27681.34,Northern,Pacific Ocean
2025-06-07T05:28:50Z,46.2487316121035,-172.139652328777,375.43,27681.25,Northern,Pacific Ocean
2025-06-07T05:29:00Z,45.9539471787805,-171.343258449714,375.4,27681.16,Northern,Pacific Ocean
2025-06-07T05:29:10Z,45.6530764314737,-170.555788240077,375.36,27681.07,Northern,Pacific Ocean
2025-06-07T05:29:20Z,45.3462460203816,-169.777230084578,375.32,27680.98,Northern,Pacific Ocean
2025-06-07T05:29:30Z,45.0335816764813,-169.007562576233,375.27,27680.9,Northern,Pacific Ocean
2025-06-07T05:29:40Z,44.7152080820057,-168.246755066191,375.23,27680.81,Northern,Pacific Ocean
2025-06-07T05:29:50Z,44.3912487523013,-167.494768209952,375.19,27680.73,Northern,Pacific Ocean
2025-06-07T05:30:00Z,44.0618259284088,-166.75155450644,375.14,27680.64,Northern,Pacific Ocean
2025-06-07T05:30:10Z,43.7270604776785,-166.017058822342,375.09,27680.56,Northern,Pacific Ocean
2025-06-07T05:30:20Z,43.3870718081553,-165.29121891438,375.04,27680.48,Northern,Pacific Ocean
2025-06-07T05:30:30Z,43.0419777892366,-164.573965930819,374.99,27680.4,Northern,Pacific Ocean
2025-06-07T05:30:40Z,42.6918946816665,-163.865224899472,374.94,27680.31,Northern,Pacific Ocean
2025-06-07T05:30:50Z,42.3369370753523,-163.164915198743,374.89,27680.23,Northern,Pacific Ocean
2025-06-07T05:31:00Z,41.9772178398233,-162.47295102151,374.84,27680.15,Northern,Pacific Ocean
2025-06-07T05:31:10Z,41.6128480760774,-161.789241808371,374.78,27680.08,Northern,Pacific Ocean
2025-06-07T05:31:20Z,41.2439370787478,-161.113692669852,374.73,27680,Northern,Pacific Ocean
2025-06-07T05:31:30Z,40.8705923070065,-160.44620479394,374.67,27679.92,Northern,Pacific Ocean
2025-06-07T05:31:40Z,40.4929193573781,-159.786675826529,374.62,27679.84,Northern,Pacific Ocean
2025-06-07T05:31:50Z,40.1110219457703,-159.135000239775,374.56,27679.76,Northern,Pacific Ocean
2025-06-07T05:32:00Z,39.7250018948564,-158.491069681469,374.5,27679.68,Northern,Pacific Ocean
2025-06-07T05:32:10Z,39.3349591246366,-157.854773302546,374.44,27679.61,Northern,Pacific Ocean
2025-06-07T05:32:20Z,38.9409916486825,-157.225998068346,374.38,27679.53,Northern,Pacific Ocean
2025-06-07T05:32:30Z,38.5431955772981,-156.604629056347,374.33,27679.45,Northern,Pacific Ocean
2025-06-07T05:32:40Z,38.1416651196764,-155.990549727909,374.27,27679.37,Northern,Pacific Ocean
2025-06-07T05:32:50Z,37.7364925945142,-155.383642191208,374.2,27679.3,Northern,Pacific Ocean
2025-06-07T05:33:00Z,37.3277684412097,-154.78378744298,374.14,27679.22,Northern,Pacific Ocean
2025-06-07T05:33:10Z,36.9155812340574,-154.190865594404,374.08,27679.14,Northern,Pacific Ocean
2025-06-07T05:33:20Z,36.5000177018202,-153.604756085679,374.02,27679.06,Northern,Pacific Ocean
2025-06-07T05:33:30Z,36.0811627458398,-153.025337879631,373.96,27678.98,Northern,Pacific Ocean
2025-06-07T05:33:40Z,35.6590994643145,-152.45248964721,373.9,27678.91,Northern,Pacific Ocean
2025-06-07T05:33:50Z,35.2339091759113,-151.886089935288,373.84,27678.83,Northern,Pacific Ocean
2025-06-07T05:34:00Z,34.8056714453555,-151.326017321897,373.77,27678.75,Northern,Pacific Ocean
2025-06-07T05:34:10Z,34.3744641113555,-150.772150560259,373.71,27678.67,Northern,Pacific Ocean
2025-06-07T05:34:20Z,33.9403633169801,-150.224368712471,373.65,27678.58,Northern,Pacific Ocean
2025-06-07T05:34:30Z,33.5034435389991,-149.682551268896,373.59,27678.5,Northern,Pacific Ocean
2025-06-07T05:34:40Z,33.0637776164723,-149.146578254796,373.53,27678.42,Northern,Pacific Ocean
2025-06-07T05:34:50Z,32.6214367865775,-148.616330335481,373.47,27678.34,Northern,Pacific Ocean
2025-06-07T05:35:00Z,32.1764907161255,-148.09168890519,373.41,27678.25,Northern,Pacific Ocean
2025-06-07T05:35:10Z,31.7290075321349,-147.572536165287,373.35,27678.17,Northern,Pacific Ocean
2025-06-07T05:35:20Z,31.279053859361,-147.058755202423,373.29,27678.08,Northern,Pacific Ocean
2025-06-07T05:35:30Z,30.82669485102,-146.550230049665,373.23,27677.99,Northern,Pacific Ocean
2025-06-07T05:35:40Z,30.3719942242627,-146.046845746037,373.17,27677.9,Northern,Pacific Ocean
2025-06-07T05:35:50Z,29.9150142934638,-145.548488386215,373.11,27677.81,Northern,Pacific Ocean
2025-06-07T05:36:00Z,29.4558160067379,-145.055045167543,373.05,27677.72,Northern,Pacific Ocean
2025-06-07T05:36:10Z,28.9944589768558,-144.566404424387,373,27677.63,Northern,Pacific Ocean
2025-06-07T05:36:20Z,28.5310015161017,-144.082455661736,372.94,27677.53,Northern,Pacific Ocean
2025-06-07T05:36:30Z,28.0655006724587,-143.603089585079,372.88,27677.44,Northern,Pacific Ocean
2025-06-07T05:36:40Z,27.5980122602328,-143.12819811937,372.83,27677.34,Northern,Pacific Ocean
2025-06-07T05:36:50Z,27.1285908945162,-142.657674428105,372.78,27677.24,Northern,Pacific Ocean
2025-06-07T05:37:00Z,26.6572900247508,-142.191412927504,372.72,27677.14,Northern,Pacific Ocean
2025-06-07T05:37:10Z,26.1841619667215,-141.729309295421,372.67,27677.04,Northern,Pacific Ocean
2025-06-07T05:37:20Z,25.7092579332273,-141.271260475742,372.62,27676.94,Northern,Pacific Ocean
2025-06-07T05:37:30Z,25.2326280703845,-140.817164685789,372.57,27676.83,Northern,Pacific Ocean
